data	yy	mm	dd	tmax	tmin	tavg	tdavg	rhavg	wd	ws	gust	slp	prec	totcl	lowcl	sun	vis	snow
2008-09-22	2008	9	22	11,6	9	10,1	8	87,1	NE	12,2		1019,9	2,8	7,5	7,5	1,2	9,6	0
2008-09-21	2008	9	21	15,3	8,4	11,7	7	73,8	N	15,8	43,2	1026	0,01	6,6	6,1	0,6	16	0
2008-09-20	2008	9	20	13,4	8,7	10,7	6	73,4	N	12,6		1025,9	0,01	7,2	7,2	0,2	15,6	0
2008-09-19	2008	9	19	12,1	5,7	9,2	5,7	78,3	N	6,8		1025	0	7	7	1,1	16,2	0
2008-09-18	2008	9	18	12,8	2,6	9,2	5,3	78,2	NNW	8,1		1023,7	0,01	6,4	5,1	0,2	15,1	0
2008-09-17	2008	9	17	10,5	6,6	8,4	3,5	71,7	NNE	11,7		1022,4	0	8	8		20	0
2008-09-16	2008	9	16	13	7,1	9,4	3,1	65,2	NE	17,6		1022,7	0	7,6	7		18,8	0
2008-09-15	2008	9	15	11,8	8,6	10	4,8	70,1	ENE	11,7		1024,7	0	7,1	6,9	0,4	20	0
2008-09-14	2008	9	14	13,7	5	10,4	4,5	66,7	NE	11,7		1022,9	0	6,2	6,2	5,2	20	0
2008-09-13	2008	9	13	14,2	2,8	9	4,6	77,6	NE	16,2		1019,9	0,01	3,5	7		17,8	0
2008-09-12	2008	9	12	21,9	12	16,3	12,7	80,8	NNE	11,7		1014,6	0,01	6	4,9	3,7	12,2	0
2008-09-11	2008	9	11	25,3	13,8	18,8	12,4	68,2	WNW	4,5		1015	0	5,1	3,2	6,4	13	0
2008-09-10	2008	9	10	22,4	9,8	16	10	68,9	SW	8,6		1018,9	0	2,2	3	9,9	14	0
2008-09-09	2008	9	9	21,6	10,5	16,6	11,6	74,7	W	7,7		1017,1	0	3,2	3,8	6,7	17,1	0
2008-09-08	2008	9	8	20,3	15	17,5	14,6	83,8	W	9,9		1013	0,3	7,1	6	0,6	12,5	0
2008-09-07	2008	9	7	28,1	16,3	22,1	15,8	68,3	N	12,6		1007	0	4,5	2	5,6	14,4	0
2008-09-06	2008	9	6	20,1	14,9	17,3	14,1	81,3	SE	7,2		1009,3	2	4,6	4,1	4,2	9,4	0
2008-09-05	2008	9	5	20	13,5	16,9	12,9	77,7	SSW	8,6		1009,8	0,01	4,5	3,1	3,5	17,1	0
2008-09-04	2008	9	4	26,8	13,9	20,8	13,7	67,3	SW	11,7	50,4	1006,2	0,3	5,9	3,1	7,1	18,1	0
2008-09-03	2008	9	3	22,4	16,2	19	13,8	71,7	SSW	9,5		1010,6	0	4,4	2,4	6,1	11,9	0
2008-09-02	2008	9	2	25,2	14,1	19,5	12,5	66,7	SSW	14,4		1014,7	5,3	5,5	3,9	9,5	14,1	0
2008-09-01	2008	9	1	22,3	11,5	16,7	8,8	61,8	E	9		1020	0	1,8	0,4	12,8	16,9	0
2008-08-31	2008	8	31	20,3	6,6	13,7	8,4	71,5	NNW	5		1022	0	2,1	3,2	10,2	18,4	0
2008-08-30	2008	8	30	18,9	8,9	14	11,9	89,3	NW	14,9	50,4	1015,6	2,4	4	3		13,8	0
2008-08-29	2008	8	29	20,3	15	17,4	14,2	81,2	W	12,6		1014,8	0,01	7,2	5,1	0,3	10,1	0
2008-08-28	2008	8	28	22,5	14,4	18,5	13,6	74,5	WSW	10,8		1018,2	0	5	4,9	1,7	11,5	0
2008-08-27	2008	8	27	23,2	14,7	18,2	13,3	72,9	W	9		1021,3	0,01	5,5	5,4	5,4	13,6	0
2008-08-26	2008	8	26	20,2	12,1	16,5	12,5	77,4	WSW	9		1017,7	0,01	6,4	4,6	4,3	15,4	0
2008-08-25	2008	8	25	17,5	12,3	14,9	11,8	81,5	WSW	11,3		1011,1	0,1	5,4	5	7,1	16,9	0
2008-08-24	2008	8	24	19,6	9,5	15,3	9,9	71,8	WSW	13,5	50,4	1008,2	0,6	3,6	2,4	6,1	16,9	0
2008-08-23	2008	8	23	25,1	15,9	19,9	13,3	69,2	SSE	10,4		1010,4	13,6	6,4	4,5	10	14,1	0
2008-08-22	2008	8	22	22,7	12,1	17,9	11,3	67	WSW	8,6		1017,1	0	3,4	2,3	8,9	16,9	0
2008-08-21	2008	8	21	24,1	13,5	18,9	12,8	69,6	WSW	12,2		1014	0,01	4,5	4	6,6	15	0
2008-08-20	2008	8	20	29,9	17,2	22,4	14,5	65	SW	10,8	39,6	1010,3	1,4	6	5,2	10	13,8	0
2008-08-19	2008	8	19	25,8	13,8	20,5	10,4	53,6	SSW	11,3		1012,7	0	5,5	4,1	9,3	17,5	0
2008-08-18	2008	8	18	20,3	11,5	15,2	11	77,2	W	13,1	50,4	1010,7	0,01	4,2	3,1	4	15,6	0
2008-08-17	2008	8	17	14,5	11,7	13,6	12,6	92,5	NNW	22,1		1006	33,4	8	7,5		7,3	0
2008-08-16	2008	8	16	18,2	11,1	14,3	12,3	89,8	N	20,3		1008,3	10,6	8	7,9		8,6	0
2008-08-15	2008	8	15	26,5	15,2	20,5	8,8	49,7	WNW	11,7		1014,3	0	6	3,4	12,6	17,5	0
2008-08-14	2008	8	14	26,2	14,7	20,3	10,3	54,3	SW	14,4	39,6	1012,2	0,01	2,4	2	8	20	0
2008-08-13	2008	8	13	28,6	17	22,4	15,6	69,3	SSW	12,6		1003	5,3	6,8	5,1	4,8	13,9	0
2008-08-12	2008	8	12	27,9	17,8	22,3	14,1	62,2	SSW	9,5		1005,4	0,5	5,9	4	9,2	14,4	0
2008-08-11	2008	8	11	25,1	14,5	19,6	12,5	66,7	SW	14		1008,6	1,8	6,9	5,5	5,8	14	0
2008-08-10	2008	8	10	21,9	10,5	17,1	7,2	54,4	WNW	14,4		1011,3	0	3,5	2,5	6	18,1	0
2008-08-09	2008	8	9	25,6	15	19,3	14,1	74,4	WSW	11,3		1005,2	1,9	5,4	4	4,8	14,8	0
2008-08-08	2008	8	8	30,2	19,4	24,9	10,4	41,6	S	13,1		1007,2	0	2,5	1,2	13,8	16,9	0
2008-08-07	2008	8	7	24,3	14,1	19,5	10,2	55,6	NW	9		1015,7	0	3,6	2,6	11,4	18,1	0
2008-08-06	2008	8	6	22,4	12,9	17,8	10,8	65,1	W	24,3	72	1012,1	0,01	3,6	3,4	9	20	0
2008-08-05	2008	8	5	25,1	14,6	19,8	10,7	57,2	WSW	24,3	86,5	1005,1	1,9	3,4	3	6,2	20	0
2008-08-04	2008	8	4	26,4	16,2	20,9	13,1	61,7	WSW	11,3		1010,8	0	4,9	3,6	6,8	17,5	0
2008-08-03	2008	8	3	23,8	15,6	19	15,9	84,8	W	9,9		1015,6	1,4	6,6	5,1	0,1	8,9	0
2008-08-02	2008	8	2	32,3	20,7	26,3	13	47,4	SSE	9,9		1014,5	0,01	2,6	2,5	13,3	19,4	0
2008-08-01	2008	8	1	29,1	14,1	22,5	8	41,7	E	9		1019,3	0	0,8	0,4	15	20	0
2008-07-31	2008	7	31	28,1	14,2	22,1	8,8	45,1	ENE	10,8		1020,5	0	2,1	0,4		20	0
2008-07-30	2008	7	30	30,4	13,5	22,7	9,7	47,2	ENE	11,3		1019,3	0	1,8	0,9	14,6	20	0
2008-07-29	2008	7	29	30,9	15,8	24,1	9,6	44,5	ENE	11,7		1019	0	1,1	0,2	15,1	20	0
2008-07-28	2008	7	28	31,1	17,4	24,7	12,5	49,5	ENE	11,7		1019,2	0	0,5	0,5	15,1	20	0
2008-07-27	2008	7	27	30,5	16,1	24,4	13	52,2	ENE	15,3		1017	0	0,5	1,3	14,8	20	0
2008-07-26	2008	7	26	31,4	18,3	24,6	16,3	61,8	NE	19,4	57,6	1014,7	2,9	2	1,7	13,7	16,8	0
2008-07-25	2008	7	25	26,5	16,3	21,7	13,3	58,7	NE	19,8		1017,2	0	3,9	3	2,9	19,4	0
2008-07-24	2008	7	24	24,6	15,2	19,8	9,8	55,8	NNE	15,8		1021,5	0,01	5,5	3	13,5	18,1	0
2008-07-23	2008	7	23	21,1	10,3	16,1	7,4	58,7	NW	8,6		1019,8	0	4,1	3,3	11,1	20	0
2008-07-22	2008	7	22	20,1	10,6	15,4	8,3	63,9	WSW	14,4		1014,4	0,01	4,2	3,4	8,8	20	0
2008-07-21	2008	7	21	22,6	12,4	17,2	10,6	68,2	W	14,4	43,2	1010,7	4,1	5,6	4,2	9,4	18,1	0
2008-07-20	2008	7	20	24,7	14,5	18,7	12,7	70,4	WSW	13,5		1009,3	7	5,8	4,6	6,8	15	0
2008-07-19	2008	7	19	22,8	14,9	18,7	10,7	63,7	WSW	8,6		1012	0,2	6,9	5,8	5,9	13,4	0
2008-07-18	2008	7	18	19,9	10,6	16,6	8,9	61,7	WSW	8,6		1012,7	0	5	4	5,7	18,1	0
2008-07-17	2008	7	17	24,3	13,3	18,3	13,1	74,9	WSW	14,4		1013,8	1,8	6,9	6,9	2,2	14,8	0
2008-07-16	2008	7	16	22,3	16,7	19,5	13	66,2	WNW	12,6		1020	0,01	7	6,6	3,1	14,4	0
2008-07-15	2008	7	15	22,3	12,4	18	11,3	66,2	WNW	12,2		1019,4	0,01	6,5	5,4	7,7	16,2	0
2008-07-14	2008	7	14	24	13,2	16,7	13,1	82,7	NNW	18		1012,6	19,3	7,1	6,2	4,2	12,2	0
2008-07-13	2008	7	13	25,4	14,9	20,1	14	69,3	WSW	9,5		1010,5	0,01	6,4	4,1	5,9	16,2	0
2008-07-12	2008	7	12	29,5	16,6	22	15,4	69,5	SW	9,5	68,4	1008,7	11,8	5,9	4,1		16,2	0
2008-07-11	2008	7	11	22,3	15,2	18,7	12,3	67,5	SW	11,3		1012,5	0	5,1	4,1	9,2	18,1	0
2008-07-10	2008	7	10	20,6	12	15,2	10,4	75,4	WSW	12,6	46,8	1012,3	5,7	5,8	3,9	6,4	17,5	0
2008-07-09	2008	7	9	23,2	13,8	18,4	10,1	61,4	WSW	18,5		1008,8	1	5,8	5,4	11,4	20	0
2008-07-08	2008	7	8	23,1	13	18,5	12	66,8	WSW	11,3		1006,4	0,6	4,9	3,8	2,6	19	0
2008-07-07	2008	7	7	27,1	18,4	22,9	10,3	48,6	SW	9,5		1006,6	0,01	6,6	4,1	10,8	18,4	0
2008-07-06	2008	7	6	25,1	12,5	19,8	8,3	47,1	WNW	15,4		1010,8	0	3,3	2,9	9,5	20	0
2008-07-05	2008	7	5	25,8	10,9	18,4	11,7	68,6	WNW	15,3		1009	0	4,5	3,1	9,5	20	0
2008-07-04	2008	7	4	31,4	15,1	24,4	8,2	40,7	E	14		1008,3	0	1,5	1,4		20	0
2008-07-03	2008	7	3	28,5	17,9	23	6	34,2	E	11,3		1014,8	0	0		15,9	20	0
2008-07-02	2008	7	2	25,5	13,1	20	6,7	43,8	N	10,4		1018,6	0	2,5	1,1	15,5	20	0
2008-07-01	2008	7	1	26,1	9,5	19	8,2	53,4	WNW	14,4		1018,9	0	2,9	1,9	13,4	18,8	0
2008-06-30	2008	6	30	25,6	13,1	19,7	11,4	60,3	W	10,4		1015,7	0	3,4	2,9	10,9	14,6	0
2008-06-29	2008	6	29	21	14,8	18,2	12,9	72,6	WSW	14,4		1016	3,5	6	5,1	6,1	14,6	0
2008-06-28	2008	6	28	26	11	19	8,3	54,3	W	22,1	61,2	1014,4	0,01	5,2	3,5	9,3	17,5	0
2008-06-27	2008	6	27	26	10,4	19,8	7,7	49,2	WNW	10,4		1016,9	0	3,9	2,6		19,4	0
2008-06-26	2008	6	26	25,8	15,6	20,7	12	61	SSW	13,1		1014	0	4,9	2,9	10,4	15,9	0
2008-06-25	2008	6	25	22,5	8,1	16,1	3,6	46,6	NW	13,1		1018,9	0	0,9	0,3	14,9	20	0
2008-06-24	2008	6	24	26,4	11	19,2	7,4	51,3	WNW	19,8	57,6	1016,1	0	2	1,6	12,6	19	0
2008-06-23	2008	6	23	30,4	17,8	23,7	13,5	57,2	SSW	17,1	57,6	1014,1	3,3	5,9	2,2	14,5	16,2	0
2008-06-22	2008	6	22	21,9	9,5	16,6	8,1	59,7	W	10,4		1020,5	0	4	2,2	6,8	14,4	0
2008-06-21	2008	6	21	23,4	12,9	17,8	8,3	56,9	WSW	11,7		1017,4	0,5	6,5	4,4	9,1	13,4	0
2008-06-20	2008	6	20	25,5	15,3	21,6	10,8	51,7	SW	12,6		1013,2	0,01	6,1	3,6	7,7	15	0
2008-06-19	2008	6	19	25,4	11,2	19,3	5,4	44,3	SW	7,2		1015,5	0	5	4	10	18,8	0
2008-06-18	2008	6	18	21,9	8,4	15,8	4,4	49,7	NNW	11,7		1014,5	0	2,4	2	13,8	16,5	0
2008-06-17	2008	6	17	16,6	10,2	13,4	10	79,9	SSW	9,9		1010,3	2,1	6,1	3,6	3,6	12,8	0
2008-06-16	2008	6	16	20,5	8,5	14,4	6	59,2	SW	9		1009,8	0,01	5,5	3,4	7,8	16,5	0
2008-06-15	2008	6	15	18,6	5	13,2	4,3	58,1	W	11,3		1012,9	0	3,6	2	12,4	18,8	0
2008-06-14	2008	6	14	17,8	6,6	12,6	7,5	74,1	W	14		1010,4	1,1	4	3,5	2,2	15,9	0
2008-06-13	2008	6	13	18,4	10,9	15,5	4,3	47,9	W	12,6		1009,7	0	5,8	5,1	9,3	20	0
2008-06-12	2008	6	12	21,6	10,6	16,7	5	49	WNW	19,4		1011,9	0	5	3,9	9,1	20	0
2008-06-11	2008	6	11	29,5	14,8	22	8,1	44,8	WNW	19,4		1013,9	0	2,2	1,6	15,6	20	0
2008-06-10	2008	6	10	29,3	12,6	22,2	6,7	41,2	NW	9,9		1018,8	0	2,4	0,7	15,6	18,8	0
2008-06-09	2008	6	9	28,1	11,7	21,2	8,4	48,8	N	9,9		1018	0	1,2	0,8	15	18,1	0
2008-06-08	2008	6	8	27,4	13	21,2	6,5	42,1	ENE	14		1015,8	0	1,9	2,2	12,9	20	0
2008-06-07	2008	6	7	24,9	14,5	20	7,2	44,2	E	15,3		1015,5	0	4,4	3,5	13,2	20	0
2008-06-06	2008	6	6	22,4	10,7	17,7	7,1	52,3	ENE	16,2		1017,3	0	2,9	2,9	11,4	19,4	0
2008-06-05	2008	6	5	24,5	11,4	18,9	7,3	49,3	ENE	19,4		1016	0	1,8	2,2	14,7	17,5	0
2008-06-04	2008	6	4	28,2	12,3	21,3	6,7	44,4	E	15,3		1013	0	0,6	0,2	15,5	18,1	0
2008-06-03	2008	6	3	28,3	13	22,3	5,9	36,8	ESE	17,6		1014,6	0	0,9	0	15,6	20	0
2008-06-02	2008	6	2	27,4	12,6	21,6	6,9	40,2	E	12,6		1017,4	0	0,1		15,4	18,8	0
2008-06-01	2008	6	1	26,9	12,7	20,8	6,8	42,6	E	16,7		1015,1	0	1,2	0	14,4	20	0
2008-05-31	2008	5	31	26,7	14,6	20,7	7,3	43,6	ESE	20,3		1013,9	0	1,1	0	14,5	18,8	0
2008-05-30	2008	5	30	23,4	12,2	17,7	4,2	42,3	ESE	21,6		1017,4	0	4,2	0	13,9	20	0
2008-05-29	2008	5	29	20,8	10,6	16	0	35,1	ESE	22,5	46,8	1021,1	0	4,4	0	15,1	20	0
2008-05-28	2008	5	28	20,9	8,5	15,4	6,2	55,7	NE	18,9		1019,2	0	3	1,6	13,4	15,6	0
2008-05-27	2008	5	27	20,6	13,1	17	9	60,4	S	14,4		1013,9	0	5,6	4,1	6,7	15	0
2008-05-26	2008	5	26	17,9	7,2	13	6,2	65,3	E	8,6		1019,5	0	4,2	2,1		14,6	0
2008-05-25	2008	5	25	19	6,1	13,3	6,7	67,1	NE	9,9		1015,4	0	4	3,9	5,7	15	0
2008-05-24	2008	5	24	18,4	10	14,8	8,4	67,1	NNE	8,1		1014,4	0,5	6,6	6,2	4	17,5	0
2008-05-23	2008	5	23	18,1	11,6	14,8	6,6	57,5	NE	11,3		1015,3	0	7	6,5	0,8	15	0
2008-05-22	2008	5	22	18	9,5	12,7	5,7	65,2	NE	11,7		1016,6	1,4	7,2	5,1	7,6	15,9	0
2008-05-21	2008	5	21	17,4	8,1	13,3	3,3	52,7	NE	11,3		1016,7	0	6,2	5	7,9	15	0
2008-05-20	2008	5	20	14,3	2,3	9	2,4	65,6	NNE	4,5		1014,7	0	2,6	1,5	6,5	13,4	0
2008-05-19	2008	5	19	15,3	6,9	11,4	6,4	73	N	10,8		1009,8	0,01	7,1	6,5	0	15	0
2008-05-18	2008	5	18	22,3	11,9	16,6	13,3	82,2	WSW	9,9		1004,4	1,3	6,8	5,1	4,9	10,2	0
2008-05-17	2008	5	17	23,2	12,4	17,4	9,9	67,7	WSW	5		1005,9	5,3	7	5,8	10	12,7	0
2008-05-16	2008	5	16	22,4	7,5	16	5,2	53,4	W	4,5		1007,8	0	3,1	2,3	13,9	16,2	0
2008-05-15	2008	5	15	19	4	12,6	1,2	49,9	NE	6,3		1014,3	0	3,1	0,1	14,7	18,8	0
2008-05-14	2008	5	14	18,3	3,1	11,5	1,4	52,7	NE	13,1		1019,2	0	1,1	0,4	13,2	17,5	0
2008-05-13	2008	5	13	24,9	7,2	17	5,5	53,2	NNE	13,5		1018,4	0	3,4	1,3	13	20	0
2008-05-12	2008	5	12	24,9	7	17,1	5,8	52,2	NW	8,1		1019,3	0	1,6	1,3	14	20	0
2008-05-11	2008	5	11	22,4	6,6	15,6	5,4	54,7	E	4,5		1022,6	0	1,2	1,4	13,3	18,1	0
2008-05-10	2008	5	10	19,9	6,6	13,9	5,5	59,5	ENE	6,8		1021,3	0	0,9	1,8	14,7	18,1	0
2008-05-09	2008	5	9	20,8	6	14,8	6	58,5	NNE	9,9		1019,4	0,01	2	0,9	11,8	18,1	0
2008-05-08	2008	5	8	20,5	7,2	14,5	4,8	55,1	WNW	8,1		1020,9	0	2,4	1	7,4	18,1	0
2008-05-07	2008	5	7	19,2	5,4	13,3	1,8	49,1	ENE	9,5		1026,3	0	3,4	1,9	10,6	17,5	0
2008-05-06	2008	5	6	20,6	9,4	14,5	8,3	67,4	NE	11,3		1026,8	0,9	5,2	3,6	7,7	14,6	0
2008-05-05	2008	5	5	13,5	7,3	11,6	8,7	81,2	NNE	9,5		1025,6	0,01	6,4	5,2	1,4	11,2	0
2008-05-04	2008	5	4	18,2	1,2	11,3	3,7	63,2	NNW	9,9		1025,8	0	2,9	2,5	11,6	18,4	0
2008-05-03	2008	5	3	19,3	7,4	13	5,6	62,8	NW	11,7		1021,6	0	3,9	3,3	12,7	16,9	0
2008-05-02	2008	5	2	15,5	5,4	11	8	83	W	13,1		1014,6	0,3	4,1	3,2	1,3	9,8	0
2008-05-01	2008	5	1	18,6	11	14,4	8,6	68,9	ESE	13,1		1006,4	1,5	5,1	3,9	4,7	11	0
2008-04-30	2008	4	30	19,3	10,6	14,4	6,7	63,3	ESE	20,3	43,2	1006,4	0	5,4	5,4	9,3	17,1	0
2008-04-29	2008	4	29	21,4	7,6	15,7	0,1	36,2	SE	20,7		1011,1	0	0,8	0,5	12,9	14,4	0
2008-04-28	2008	4	28	18,9	7,1	14,3	3,8	50,6	SE	9		1021,7	0	1,5	1,3	12,1	13,6	0
2008-04-27	2008	4	27	17,4	3,9	11,3	4,4	64,4	WNW	7,2		1028,5	0	2,2	1,9	11,3	13,5	0
2008-04-26	2008	4	26	19	6,4	11,6	6	72,3	WNW	13,5		1024,6	0	5	4	10,9	11,4	0
2008-04-25	2008	4	25	17,4	5,2	11,9	-0,9	41,5	SSE	5		1023,3	0	0,8	0,8	13,9	15	0
2008-04-24	2008	4	24	16	1,5	9,8	-1,5	47,8	NE	9		1021,5	0	0,6	1,3	13,5	16,2	0
2008-04-23	2008	4	23	16,3	4,7	11	1,5	53,4	NE	21,2	50,4	1012,4	0	4,8	2,1	9,2	13,8	0
2008-04-22	2008	4	22	15,5	5,5	10,9	3,4	60	E	23		1010,5	0	3,6	3	11,5	16,2	0
2008-04-21	2008	4	21	12,3	3	8,5	3,1	68,8	ENE	9,9		1012,1	0	4,5	6,2	2,9	11,1	0
2008-04-20	2008	4	20	10,2	3,1	6,8	2,5	73,1	NE	14,9		1006,3	0	6,6	6,6	4,7	11,2	0
2008-04-19	2008	4	19	9	1,8	5,6	2,3	80,7	NNE	12,2		1005,1	0,01	5,8	5,1	1,6	12,3	0
2008-04-18	2008	4	18	6	4,2	5,1	4,1	93,6	W	9		1005,8	9,5	7,6	6,9		7,5	0
2008-04-17	2008	4	17	6,2	4,7	5,4	4,7	95,1	NW	18		1011,5	1,2	8	8		5,1	0
2008-04-16	2008	4	16	16,8	5,6	9,8	6,1	81,1	NNW	16,2		1013,5	24,8	6,9	6,6	6,5	8,1	0
2008-04-15	2008	4	15	19	4	12,2	3,4	59,1	SSW	13,1		1011,8	0	3,4	1,4	10,6	15,2	0
2008-04-14	2008	4	14	14,5	2,5	9	3,7	69,8	WSW	6,8		1013,5	0,1	2,8	2,6	5,9	11,5	0
2008-04-13	2008	4	13	9,3	1,5	6,1	3,6	85,3	WNW	13,1		1008,5	5,2	5,4	5,1		8,6	0
2008-04-12	2008	4	12	9,9	4,5	7,4	6,4	92,2	ENE	16,2		1000,7	19,2	7,9	7,9		4,1	0
2008-04-11	2008	4	11	5,7	3,9	4,6	3,4	92	NNW	8,1		1001,2	9,4	8	8		7,3	0
2008-04-10	2008	4	10	13,5	2,6	7,1	2,5	73,7	NE	15,3		998,7	0,01	7,5	7	1,2	8,5	0
2008-04-09	2008	4	9	9	-1,8	3,7	0,3	79,8	WSW	12,6	46,8	1005,1	0,1	4,6	5,8	2,2	9,4	0
2008-04-08	2008	4	8	9,5	0,5	4,1	2,6	91	WNW	16,7		998,7	12,2	7,8	7,8		7,8	0
2008-04-07	2008	4	7	12,2	2,3	6,7	2,5	76,7	W	7,2		1000,6	0,01	6,6	5,6	3,5	10	0
2008-04-06	2008	4	6	11,5	3,4	8	1,2	61,7	S	12,6		1005,6	0	6,5	5,9	4,5	12,1	0
2008-04-05	2008	4	5	8,8	2,4	5,4	3	85,5	WNW	8,6		1020,6	0	5	5,7	1,4	6,9	0
2008-04-04	2008	4	4	10,7	5,2	7,2	5,2	87,7	NW	10,4		1021,1	2	7,9	7,4	0,1	8,1	0
2008-04-03	2008	4	3	11,5	3	8	4,5	80	WNW	8,1		1013,9	0,01	6,5	5,5	2,5	8,7	0
2008-04-02	2008	4	2	16,4	6,3	10,7	3,1	61,9	SW	8,6		1016,7	0,1	3,8	5,4	10,2	9,1	0
2008-04-01	2008	4	1	18	2,5	10,8	0,3	48,9	SE	16		1019	0	1,7	0	11	15,3	0
2008-03-31	2008	3	31	14,2	3,2	9,3	0	53,7	SE	21,2		1018,1	0	1,8	0,2	10,9	17,5	
2008-03-30	2008	3	30	11,4	-0,5	5,6	2	79,8	SW	12,2	68,4	1019	2,4	3,2	3,3	4,3	12,4	
2008-03-29	2008	3	29	12,7	-0,2	7,6	1,2	63,1	SE	17,6		1013,5	0	2,6	1,1	9,8	10,2	
2008-03-28	2008	3	28	6,8	-4,1	1,8	-4,9	61,9	ESE	9,5		1009,6	0	3,6	2,4	9,9	12,6	
2008-03-27	2008	3	27	2,9	-5,9	-0,7	-2,9	87	WSW	13,1	39,6	999	0,4	3,9	6	1,3	10,4	1
2008-03-26	2008	3	26	3,6	-2	-0,2	-2,6	83,9	W	14,9		995,3	0,2	6,1	6	3,9	10	0
2008-03-25	2008	3	25	3,9	-4,1	0,1	-4,8	71,6	SSE	5,9		994	0	3,2	3,2	4,8	11,9	
2008-03-24	2008	3	24	2,3	-4,6	-0,8	-4,4	78,3	NNE	8,1		997,8	0,01	4,1	4	0,4	13,8	
2008-03-23	2008	3	23	5	0,4	2,5	0,4	86,6	W	14,9	39,6	988,6	3,5	7,2	7	0,7	11,6	
2008-03-22	2008	3	22	4,6	0,7	2,8	1,2	88,8	SSW	14,4		980,2	4,2	7,2	7,2	0	8,9	
2008-03-21	2008	3	21	3,9	-2,5	1	-2,8	75,7	SW	17,1		998,9	0,2	7	6,9	5,9	11,5	
2008-03-20	2008	3	20	4,2	-2,7	-0,5	-2,8	85,3	WNW	11,3	43,2	1007,5	1,3	5,2	4,6	4,1	14,1	2
2008-03-19	2008	3	19	3	-2,6	0,5	-2,8	79,3	WNW	23,9	61,2	1003,7	0,1	5,1	5,1	0,5	12,2	
2008-03-18	2008	3	18	6,5	-0,4	2,8	-1,5	76	W	24,8	46,8	999,8	0,01	5,5	5,9	4,6	14,5	0
2008-03-17	2008	3	17	8,9	3,5	5,9	3,2	83,9	NE	7,7		1000,3	2,9	8	7		5,4	
2008-03-16	2008	3	16	8,1	1,6	5	0,6	74	WSW	11,7		1009,8	0	5,8	4,4	1,7	12,6	
2008-03-15	2008	3	15	8,9	3,5	5,3	2,3	81,2	W	21,2		1006,7	7,9	6,6	6,5	2,5	13,4	
2008-03-14	2008	3	14	7,9	3,5	5,3	1,2	76,5	W	27,9	68,4	1004	0,9	6,6	6,1	2,2	14,6	
2008-03-13	2008	3	13	13,1	5,1	7,1	2,3	73,1	WSW	31,5	75,6	992,3	4,7	6,6	4,9	5,1	14,4	
2008-03-12	2008	3	12	13,3	3,5	8,7	2,8	66	SSW	15,8		994	0,9	6	4,2	4,7	13	
2008-03-11	2008	3	11	14,2	3,1	8,7	2	64,7	SSE	15,8		997	0	0,1		9,5	10,6	
2008-03-10	2008	3	10	11	3,5	8	2,9	70,9	S	11,7		1006,1	0	6,1	6	1,8	10,1	
2008-03-09	2008	3	9	9,2	5,5	7,3	3,5	77,1	SSE	5		1010,4	0	7,9	7,9		7,2	
2008-03-08	2008	3	8	9,4	4,6	6,6	4,5	86,3	SW	9		1014,1	0,01	7,5	7,5	0,3	6	
2008-03-07	2008	3	7	6,4	-0,7	4,4	-0,2	71,7	WSW	23,4	61,2	1016	0,01	7,9	7	0,1	11,6	
2008-03-06	2008	3	6	3,4	-1,8	0,5	-5,5	64,9	W	18		1022,5	0,01	2,9	4,2	6,1	16,9	
2008-03-05	2008	3	5	6,4	-1,1	2,2	-1,1	80,7	W	15,3	46,8	1012,6	1,1	5,5	5	3,5	13,2	
2008-03-04	2008	3	4	8,2	2,2	4,9	0,3	72,2	W	22,1	50,4	1003,5	0,6	6,8	5,5	2,6	16,9	
2008-03-03	2008	3	3	7,2	2,5	5,1	1,7	79,2	WNW	23	54	996,5	1,4	5	6,5	0,5	15	
2008-03-02	2008	3	2	9	4,2	6,1	2,4	78	W	35,1	90,1	986,3	12,2	7,1	6,5	0,8	19,4	
2008-03-01	2008	3	1	8,4	2,5	6	2,8	79,1	SSW	14		1002,9	10	7	5,9	0,6	8,9	
2008-02-29	2008	2	29	8,1	2,5	4,5	0	73	WSW	10,4		1019,1	0	4,9	5,4	4,4	18,8	
2008-02-28	2008	2	28	9	2,6	6,3	0,6	68,8	W	28,4	64,8	1011,1	0,2	4,9	4,9	3,9	18,1	
2008-02-27	2008	2	27	14,8	1,4	9,7	6	75,6	WSW	19,8	46,8	1006,5	1,6	6,6	5,2	3,7	11,6	
2008-02-26	2008	2	26	8,5	-1,1	4,1	1	82,8	W	10,8	50,4	1018,1	0,7	5,1	3,2	2,7	12,8	
2008-02-25	2008	2	25	14,7	2,1	8,2	3,6	75,7	WSW	9,9		1017	0	4,5	4	7,4	11,8	
2008-02-24	2008	2	24	8,6	5,6	7,3	0,9	63,6	W	20,7		1021,2	0	6,5	5,2	1	17,5	
2008-02-23	2008	2	23	10,3	6	9,2	4,5	73,1	W	27,9	79,3	1013,2	0,01	7,8	7		10,5	
2008-02-22	2008	2	22	9,4	4	6,7	3,1	76,7	WSW	20,3	39,6	1017,6	0,3	7,2	6,9	2,5	6,9	
2008-02-21	2008	2	21	6,5	1	3,9	1,5	84,2	SSW	7,7		1020,6	0,2	7,5	4,5		5,9	
2008-02-20	2008	2	20	5,6	3,3	4,6	2,8	89	W	9,5		1023,9	0,01	8	8		6,9	
